asn,name,country
132122,ANJNAY-AS-IN Anjnay Information Technology India P Ltd,IN
132135,HMCL-NET-IN Hero MotoCorp Ltd,IN
132137,SOIPL-IN Shree Omkar Infocom Pvt Ltd,IN
132144,GPX-INDIA-IN GPX India Pvt. Ltd Unit A-001,IN
132150,VALUE-TECH-IN ValueLabs Technologies,IN
132151,GUIDEHOUSE-AS-AP Guidehouse India Private Limited,IN
132152,PERSISTENTNET-IN Persistent System Ltd,IN
132166,RIDA-AS-AP Rida Communication Private Limited,IN
132171,HBCDL4ASAP HATHWAY BHAWANI CABLETEL &amp; DATACOM LTD,IN
132175,SQS-AS-AP SQS India Infosystems Pvt. Ltd.,IN
132194,WEBSURFINTERNET-AS-AP Websurf Pvt Ltd,IN
132208,NGBPS-IN NGBPS LTD,IN
132210,SAGITEC-AS-AP SAGITEC SOLUTIONS PRIVATE LIMITED,IN
132215,POWERGRID-IN Power Grid Corporation of India Limited,IN
132220,JPRDIGITAL-IN JPR Digital Pvt. Ltd.,IN
132224,WEBWERKS-AS Web Werks India Pvt. Ltd.,IN
132234,BORL-IN Bharat Oman Refineries Ltd.,IN
132239,ENVESTNET-IN Envestnet Asset Management India Pvt. Ltd,IN
132244,CTRLSDC-IN CtrlS Datacenters Limited,IN
132249,SHIPCOITPVTLTD-AS-AP Shipco IT Pvt Ltd,IN
132251,COMPULINKINDIA-IN Compulink India,IN
132272,TRIJITNET-IN TRIJIT TECHNOLOGIES PVT LTD,IN
132303,TATA-PLAY-AS-AP Tata Play Limited,IN
132308,CONDUENTIND-AS-AP CONDUENT BUSINESS SERVICES INDIA LLP,IN
132311,GCPL-AS-AP GLORY CIVILCON PRIVATE LIMITED,IN
132314,AIRITINDIA-IN Esto Internet private limited,IN
132317,NICHE-IN Niche Software Solutions Pvt Ltd,IN
132322,GDRPL-IN Good Domain Registry Private Limited,IN
132323,PERFECT-IN PERFECT INTERNET PVT LTD,IN
132329,FIRSTSRC-IN Firstsource Solutions Ltd,IN
132335,NETWORK-LEAPSWITCH-IN LeapSwitch Networks Pvt Ltd,IN
132338,HPBAS-IN HP Global Soft Pvt Ltd,IN
132343,SUNGROUP-IN SUN TV NETWORK LIMITED,IN
132346,ANITACOM-AS-IN ANITA TELECOM,IN
132349,MYLAN-IN Mylan Laboratories Ltd,IN
132351,NPCINET-IN National Payment Corporation Of India,IN
132353,HOMENET-IN HOME NET,IN
132358,RRINFORMATICS-IN RR INFORMATICS,IN
132371,STSPL-AS-AP Solartis Technology Services Private Limited,IN
132377,ELLUCIANNET-AP Ellucian Company LP,IN
132378,MIL-AS-AP Merino Industries Ltd,IN
132383,VARUN-PRIOLKAR-AS-AP Varun Priolkar,IN
132384,DCIPL-AS-AP Deloitte Consulting India Pvt. Ltd,IN
132387,ESSARGROUP-IN Essar House,IN
132390,GUJARATKUTCHNETWORK-AS Gtpl Broadband Pvt. Ltd.,IN
132401,CMCS-AS-AP COMCAST INDIA ENGINEERING CENTER I LLP,IN
132410,RELIANCEJIO-IN Reliance Jio Infocomm Limited,IN
132411,RELIANCEJIO-IN Reliance Jio Infocomm Limited,IN
132423,IITB-IN Powai,IN
132428,QDHIPL-AS-AP Quest Diagnostics HTAS India Pvt. Ltd.,IN
132440,USFBPL-AS-AP Unity Small Finance Bank Pvt. Ltd.,IN
132445,KHETAN-IN Khetan Cable Network Pvt. Limited,IN
132453,TRIPLE-PLAY-IN TRIPLE PLAY BROADBAND PRIVATE LIMITED,IN
132460,IRINN Indian Registry For Internet Names And Numbers,IN
132461,YASHNET-IN Megha Communications,IN
132463,GYANCOM-IN Gyaneswar Computer,IN
132470,NEXTRAT-AS-AP Nextra Telesolutions Private Limited,IN
132477,HYPERNET-IN Hypernet Technologies,IN
132485,ASL-AS-AP Axis Securities Limited,IN
132497,DNA-AS-AP DIGITAL NETWORK ASSOCIATES PRIVATE LIMITED,IN
132506,TAGINDIAPVTLTD-AS-AP TAG,IN
132507,HIISPL-AS-AP Helios IT Infra Solutions P Ltd,IN
132515,MAXIMO-AS-IN Maximo Infotech,IN
132516,PACENET-AS-IN Pacenet Meghbela Broadband Pvt. Ltd.,IN
132517,MEGHBELA-AS-IN ASN Meghbela Entertainment Ltd,IN
132518,SHEENTCL-AS-IN Sheen Telecom Consultants Private Limited,IN
132519,SIKKACABLE-AS-IN Sikka Cable,IN
132520,MAHAONLINE-AS-IN MahaOnline Limited,IN
132521,SIGNET-AS-IN SIGNET DIGITAL PRIVATE LIMITED,IN
132522,INSTANET-AS-IN Instanet Technologies Pvt. Ltd.,IN
132523,SPEED19-AS-IN Speed Touch Net Service,IN
132524,TIFR-AS Tata Institute of Fundamental Research,IN
132527,DEPARTMENTOFPOSTS-AS-AP Department of Posts,IN
132538,TTPL-AS-AP Tripleplay Telecom Pvt Ltd,IN
132539,VCMSL-AS-AP Viteos Capital Market Services Limited,IN
132540,AISPL-AS-AP AIRNAT IT SOLUTIONS PVT LTD,IN
132542,CHINETWORKS1-AS-AP Chinetworks India Pvt. Ltd.,IN
132547,SAJAGPRAHARI-AS Sajag Prahari Foundation,IN
132550,KSG-AS-AP K.S.G. Trade Infosystem,IN
132555,ROHTANITS-AS-IN Atomic North Private Limited,IN
132556,BLUELOTUS-AS Blue Lotus Support Services Pvt Ltd,IN
132557,GECAPITAL-AS Sbi Cards And Payment Services Limited,IN
132558,DSPM-AS IIIT - NAYA RAIPUR,IN
132559,GATIK-AS-IN Gatik Business Solutions,IN
132560,GLOBALCOMMUNICATIONS-AS global communications,IN
132562,ZEROWORRIES-AS-IN ZeroWorries Private Limited,IN
132563,MEGAHOSTZONE-AS-IN MegaHostZone,IN
132564,MINOSHA-AS-IN Minosha India Limited,IN
132565,MINOSHA-AS-IN Minosha India Limited,IN
132566,SKYNET-AS-IN Skynet Broadband Plus Solution,IN
132567,VMWARE-AS-IN VMware India Software Pvt Ltd,IN
132568,INFINET-AS INFINET,IN
132570,SAIBABAB-AS-IN Saibaba Broadband Pvt Ltd,IN
132571,EURONET-AS-IN Euronet Services India Pvt Ltd,IN
132572,FHNPLJK-AS Fasthook Networks Pvt Ltd,IN
132573,SAINGN-AS-IN SAI NGN Network Services,IN
132587,IBSPL-IN INFORMATICA BUSINESS SOLUTION PVT LTD,IN
132613,SBSPL-AS-AP SunTec Business Solutions Pvt. Ltd.,IN
132711,DELLSONICWALL-AS-AP Dell SonicWALL,IN
132729,SACEPL-AS-AP SPARE AND CARE ENGINEERS PRIVATE LIMITED,IN
132746,INFO22-AS Infolink System,IN
132747,RAJDHANI-AS-IN Rajdhani Telecom pvt.ltd.,IN
132748,PULKITHUF-AS-IN Pulkit Rajendra Gupta HUF,IN
132750,I2K2-AS i2k2 Networks Pvt Ltd,IN
132751,OMKARINFOTECH-AS Omkar Infotech,IN
132752,PROSTAR-AS-IN PROSTAR TECHNOLOGIES PRIVATE LIMITED,IN
132753,INVENTUM-AS-IN Inventum Technologies Private Limited,IN
132754,REALTEL-AS-IN Realtel Network Services Pvt Ltd,IN
132755,ICONIC-AS Iconic Designs Private Limited,IN
132756,CABLETIMENETWORK-AS Cable Time Network,IN
132757,SSWL-AS-IN Sristi Sanchar Webnet Ltd.,IN
132758,CHANDANW-AS-IN Eye Fastnet Service Private Limited,IN
132759,NEONET-AS Neonet Communications Pvt Ltd.,IN
132760,PROGRESSIONINFONET-AS Progression Infonet Pvt Ltd,IN
132761,SMARTLINK-AS Smartlink Solutions,IN
132762,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.,IN
132763,HMEL-AS-IN HPCL-Mittal Energy Ltd.,IN
132764,PINKEYIT-AS Pinkey Internet,IN
132765,SNDCCOMPL-AS-IN SNDC COMMUNICATION PRIVATE LIMITED,IN
132766,UPIPL-AS U P INFOMAX PVT LTD,IN
132770,GAZON-AS-IN Gazon Communications India Limited,IN
132771,FIBREAIR-AS Fibre Air Services Private Limited,IN
132773,NISS-AS-IN Niss network solution private limited,IN
132776,VCONNECT-AS V CONNECT TECHNOLOGIES PVT LTD,IN
132778,PBSPL-AS Panchsheel Broadband Services Private Limited,IN
132779,RACKBANK-AS RackBank Datacenters Private Ltd,IN
132780,IITDEL-AS-IN Indian Institute of Technology Delhi,IN
132781,UNICEL-AS Unicel Technologies Pvt Ltd,IN
132784,SKYNE-AS-IN Ski Network Services Private Limited,IN
132785,SNU-AS Shiv Nadar University,IN
132787,MNSPL-IN Helios IT Infrasolutions Pvt Ltd,IN
132830,HOME-IN Home Cable Network Private Limited,IN
132860,SCHNEIDER-AS-AP-IN Schneider Electric India,IN
132871,CSIPL-AS-AP Click Software India Pvt. Ltd,IN
132878,HTMEDIALTD-IN HT Media Ltd.,IN
132893,KNIPL-IN KODIAK NETWORKS INDIA PRIVATE LIMITED,IN
132903,CDAC1-AS-AP CDAC,IN
132911,ECSBIZTECHLTD-IN ECS BIZTECH LTD,IN
132921,IIFON-AS-AP India Internet Foundation,IN
132922,VARUNB-AS Varun Beverages Limited,IN
132923,VIHAAN-AS-IN Vihaan Telecommunication Pvt. Ltd.,IN
132924,EROWIDECOMM-AS-IN Ero Wide Comm Private Limited,IN
132925,IDEASTACK-AS-IN Ideastack Solutions Private Limited,IN
132926,ALLENK-AS-IN Allen Career Institute,IN
132927,PINGPLUS-AS-IN PING PLUS TECHNOLOGIES PRIVATE LIMITED,IN
132930,HERBALVE-AS-IN HERBALVEDA WELLNESS,IN
132931,FICUSTELECOM-AS FICUS TELECOM PRIVATE LIMITED,IN
132932,ITTHINGS-AS It Things,IN
132933,CTPLAND-AS Charotar Telelink Pvt Ltd,IN
132934,SKYMAX-AS Skymax Broadband Services Pvt. Ltd.,IN
132935,ABPLMP-AS-IN Arjun Broadband Private Limited,IN
132936,SPARKL-AS-IN SPARKLINE NETWORK,IN
132937,DIADEM-AS Diadem Technologies Pvt. Ltd.,IN
132938,SVIPLISP-AS-IN Shri Vinayagaa Internet Pvt. Ltd.,IN
132939,KEDIACOM-AS Kedia Computer Service,IN
132940,MAZEWEB-AS Mazeweb Technologies Pvt Ltd,IN
132941,IRIISNET-AS IriisNet communication Pvt Ltd,IN
132943,RENAISSANCE-AS Renaissance Technologies P. Ltd.,IN
132944,ECLERX-AS-IN eClerx Services Limited,IN
132945,GIGABITPORT-AS GIGABIT PORT,IN
132946,UJJIVAN-AS Ujjivan Small Finance Bank Ltd,IN
132947,NAVNITCS-AS-IN Navneet Communication Service,IN
132948,KAPIT-AS Kpit Cummins Infosystem Limited,IN
132949,TECHSYSTEMS-AS SIRI TECH SYSTEMS PRIVATE LIMITED,IN
132950,DAMCO-AS Damco Solutions Pvt. Ltd.,IN
132951,ZEN-AS Zen Interactive Technologies Pvt Ltd,IN
132952,ENOW-AS ENOW,IN
132953,WEBWERKS-IN Web Werks India Pvt. Ltd.,IN
132954,NXTRADATA-AS NXTR DATA LIMITED,IN
132955,QUICKNET-AS Pmg Networks Pvt Ltd,IN
132956,VNET-AS V NET NETWORKS PVT LTD,IN
132957,PINTWIRE-AS Pintwire Infomatics Private Limited,IN
132958,LIPL-AS-IN LINKAGE INFOTECH PRIVATE LIMITED,IN
132959,READYLINK-AS Readylink Communication and Services,IN
132960,MNET-AS Mukand Infotel Pvt Ltd.,IN
132961,AKSHAYCMN-AS RGV Akshay communication Pvt. Ltd.,IN
132962,QUEST1811-AS QuEST Global Engineering Private Limited,IN
132963,GEGAB-AS GEGA BROADBAND SOLUTION PVT LTD,IN
132964,FIBSOL-AS Fibernet Solutions opc Pvt. Ltd.,IN
132965,APTARACORP-AS Techbook international Pvt. Ltd.,IN
132966,IMPULSEWEB-AS Impulse Web Hosting,IN
132967,OCEANEXPORTS-AS OCEAN EXPORTS,IN
132968,KPMG-AS KPMG,IN
132969,WEBWERKS--AS Web Werks India Pvt. Ltd.,IN
132970,CSSCORP-AS CSS Corp PVT Ltd,IN
132971,SIKKASTAR-AS-IN Sikka Star powered by Sikka Broadband,IN
132972,NANDBALA-AS Nandbalaji Connecting Zone Pvt. Ltd.,IN
132973,ADISOFTRONICS-AS-IN Adisoftronics,IN
132974,SURAJ-AS Suraj Network,IN
132975,TYSPL-AS TejRaj Y Max Services Pvt Ltd,IN
132976,KINGSBROADBAND-AS-IN Kings Broadband Pvt Ltd,IN
132977,YOUNGIT-AS Young It Solutions,IN
132979,FIVENET-AS Five Net Service Provider Pvt. Ltd.,IN
132980,SHUENTER-AS Shubh Enterprises,IN
132981,TIBCO-AS TIBCO Software India Private Limited,IN
132983,REALTIMEDATA-AS Real Time Data Services Pvt Ltd,IN
132984,UTU-AS Uka Tarsadia Unviersity,IN
132986,DDCPL-AS Digital Dreams Consulting Pvt Ltd,IN
132987,ENEWINFO-AS-IN Enew Infotech,IN
132988,VENESSA-AS Venessa Internet Pvt Ltd,IN
132989,SANGLI-AS-IN SANGLI URBAN CO OPERATIVE BANK LTD,IN
132990,STARNET-AS-IN Starnet Broaband Services private limited,IN
132991,SYNECHRON-AS Synechron Technologies Pvt. Ltd.,IN
132992,VISIONBROADBAND-AS VISION BROADBAND SERVICES PVT LTD,IN
132993,FLASHIN-AS Flash Broadband Pvt Ltd,IN
132994,DENABANK-AS DENA BANK,IN
132995,SAU-AS South Asian University,IN
132996,THREESAINFOWAY-AS Threesa Infoway Pvt.Ltd.,IN
132998,ZOOM-AS-IN Zoom Fiber Solutions,IN
132999,RICHA-AS-IN Richa Telecom,IN
133000,ARJUNTELECOM-AS ARJUN TELECOM PVT. LTD.,IN
133001,AIRNETNETWORKS-AS-IN Airnet Cable And Datacom Pvt Ltd,IN
133002,IITMPUNE-AS Indian Institute of Tropical Meteorology,IN
133004,NSEIT-AS NSE.IT Limited,IN
133005,NIACL-AS NEW INDIA ASSURANCE CO LTD,IN
133006,PEGABLR-AS Pega Systems Worldwide India Pvt Ltd,IN
133007,UCN-AS UCN CABLE NETWORK PVT. LTD,IN
133010,ECLERX-AS-IN Eclerx Services Limited,IN
133011,MOBIINDIA-AS Mobiwalkers,IN
133028,EVRY-AS-AP EVRY INDIA PRIVATE LIMITED,IN
133032,IITB-IN Indian Institute of Technology Bombay,IN
133037,KSITM-AS-AP KERALA STATE IT MISSION,IN
133055,AMERIPRISE-AS-AP Ameriprise India Pvt Ltd,IN
133082,FIBMESH-AS-AP FIBMESH IN LIMITED,IN
133087,DSTWS-AS-PN DST Worlwide Services India Pvt. Ltd.,IN
133088,VCMSL-AS-AP Viteos Capital Market Services Limited,IN
133221,MIDITECH-AS-IN HOSTMIDITECH LLP,IN
133222,TELSPIEL-AS-IN Telspiel Communications Private Limited,IN
133223,FWMCIPL-AS-IN FORTUNE WEALTH MANAGEMENT CO INDIA P LTD,IN
133224,ADN-AS-IN Advance Digital network,IN
133225,INDBULLS-AS Indiabulls Ventures Ltd.,IN
133226,RURIC-AS-IN Ruric Private Limited,IN
133227,AATTIZEN-AS-IN AATTIZEN TELECOM PRIVATE LIMITED,IN
133228,TWENTYFOURSEVENCUSTOMER-AS-IN 247 Customer Pvt. Ltd.,IN
133230,ARISTOCRAT-AS-IN Aristocrat Technologies India Pvt Ltd,IN
133231,GSTN-AS Goods And Services Tax Network,IN
133232,SAMPARKESTATES-AS-IN SAMPARK ESTATES PVT. LTD.,IN
133235,GNET-AS-IN GORAKHPUR NET SERVICES PVT. LTD.,IN
133236,A3LOGICS-AS-IN A3logics india Private Limited,IN
133237,APEXNETCOMM-AS-IN Apex Netcom India Pvt. Ltd.,IN
133238,KSKBROADB-AS-IN KSK BROADBAND PRIVATE LIMITED,IN
133239,VIJAYVISIONNETWORKS-AS-IN Vijay Vision,IN
133240,WAVETREE1-AS WAVETREE NETWORKS PVT LTD,IN
133242,INFIBEAM-AS Infibeam Avenues Limited,IN
133243,WEBLINK-AS-IN Weblink Infoways Private Limited,IN
133244,CISPVLTD-AS Craze It Solutions Pvt. Ltd.,IN
133245,NETARKCOM-AS-IN NETARK COMMUNICATIONS,IN
133246,SOFTWORLD-AS-IN softnet network,IN
133247,SPEEDNET1-AS-IN SPEEDNET OPTICAL NETWORK PRIVATE LIMITED,IN
133248,THESKYINTERNET-AS-IN THE SKY INTERNET,IN
133249,SEVENINFOTECH-AS-IN SEVEN INFOTECH,IN
133250,PIMOONYS-AS Pimoony Broadband Services Pvt. Ltd.,IN
133251,PRATEEK-AS Prateek Netconnect Pvt Ltd,IN
133252,ADSIZZLER-AS-IN Adsizzler Media Pvt Ltd,IN
133253,KREMLIN-AS Kremlin Tech Ventures Private Limited,IN
133254,DELTATNJ-AS-IN DELTA LIGHT ENTERPRISES,IN
133255,ELXER-AS-IN Elxer Communications Private Limited,IN
133256,TANGEDCO-AS-IN TANGEDCO,IN
133257,SPIDERBR-AS Spider Broadband And Cable Pvt. Ltd.,IN
133258,MCXSX-AS-IN MCX STOCK EXCHANGE LIMITED,IN
133259,SEPL-AS-IN Solutions Enterprise Pvt Ltd,IN
133260,GIL-AS-IN Gujarat Informatics Limited,IN
133261,VWNSPL-AS Vidarbh Wi-fi And Network Services Pvt. Ltd.,IN
133262,TRACMAIL-AS-IN Tracmail I Pvt Ltd,IN
133263,ELXIRE-AS-IN Elxire IT Services Pvt. Ltd.,IN
133264,VISIONINFOTEL VISION INFOTEL INDIA PVT LTD,IN
133265,MICROLABS-AS-IN Micro Labs ltd,IN
133266,NETTECH-AS-IN NET TECH SERVICES INDIA PVT. LTD.,IN
133267,VFVTR-AS V-fibernet India Pvt. Ltd.,IN
133268,SHAKTI-AS-IN Shakti Cables And Network Tools,IN
133269,FIBERPIPE-AS-IN Fiberpipe communications pvt. ltd,IN
133270,HPSDIGIT-AS-IN Hps Digital Broadband Pvt Ltd,IN
133271,WILLOPL-AS-IN Willaegis Online Private Limited,IN
133272,SPHIERINFOTECH-AS Sphier Infotech Private Limited,IN
133273,TISS-AS Tata Institute of Social Sciences,IN
133274,MPONLINELTD-AS-IN MPOnline Ltd,IN
133275,GIGANTIC-AS Gigantic Infotel Pvt Ltd,IN
133276,BIRLASOFT-AS Birlasoft IndiaLtd.,IN
133277,BAJPAITELECOM-AS-IN Bajpai Telecom Private Limited,IN
133278,ENETSOLS-AS-IN Dehradun Enet Solutions Private Ltd,IN
133279,SPEED4NET-AS SPEED4NET,IN
133280,JSW47-AS Jsw Steel Ltd,IN
133281,KAVACH-AS Kavach Networks Pvt Ltd,IN
133283,FBNET-AS-IN FUTURE NETSANCHAR LIMITED,IN
133285,CNSINFOTEL-AS CNS Infotel Services Pvt. Ltd.,IN
133287,APSFL-AS Andhra Pradesh State FiberNet Limited,IN
133288,BALASAINET-AS Balasai Net Pvt. Ltd.,IN
133289,DESHKALN-AS-IN Deshkal Network Pvt Ltd,IN
133290,BOBCPL-AS-IN Bob Communications Private Limited,IN
133291,SRMTECH-AS Srm Technologies Pvt. Ltd.,IN
133292,AMOL-AS-IN ADS Royalnet Communication Pvt Ltd,IN
133293,TBSGZB-AS True Broadband Service,IN
133294,PRICEITSOL-AS Prince IT Solutions,IN
133295,WEBWERKS-AS Web Werks India Pvt Ltd,IN
133296,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.,IN
133297,AEROWAY-AS Aeroway Networks Private Limited,IN
133298,NETFLOW-AS-IN Netflow broadband Pvt Ltd.,IN
133299,YALAMANCHILI-AS Yalamanchili Software Exports Ltd,IN
133300,SOIBAM-AS Soibam Technology Private Limited,IN
133301,DWANIRINN-AS DWANIRINN,IN
133302,ENET-AS Enet Solutions,IN
133303,JANALAKSHMI-AS Janalakshmi Financial Services Pvt Ltd,IN
133304,HITECHB-AS-IN Hitech Broadband,IN
133305,ALTIMETRIK-AS ALTIMETRIK INDIA PVT LTD,IN
133306,VMWARE-AS VMware India Software Pvt Ltd,IN
133307,INGVYSYA-AS ING VYSYA BANK LTD,IN
133308,IGCIPADD-AS-IN Indira Gandhi Centre For Atomic Research,IN
133309,ACCESSSMART-AS Access Smart Solutions India Pvt Ltd,IN
133310,NETZONE-AS-IN Netzone Netmedia Pvt.ltd.,IN
133311,DNPL-AS-IN Digital Network Pvt Ltd,IN
133312,LALCO-AS LALCO PRIVATE LIMITED,IN
133313,SINP-AS Saha Institute of Nuclear Physics,IN
133314,BUBBLESERVER-AS Bubble Server LLP,IN
133315,ICONTECHNEXT-AS Icontechnext,IN
133316,PINKITRAVELS-AS Pinki Tours &amp; Travels,IN
133317,SNTPL-AS srinagar Net tech P ltd,IN
133318,YNETINT-AS Y - Net Broadband Services,IN
133319,STAD-AS Strad solutions,IN
133320,ALPHA-AS-AP Alpha InfoLab Private limited,IN
133386,RCL-AS-AP Reliance Capital Limited,IN
133388,IHIPL-AS-AP IMS Health India Pvt Ltd,IN
133427,OPIPL-IN OPTOMA PROJECTORS INDIA PRIVATE LIMITED,IN
133469,MULTINET-IN Multinet Udaipur Private Limited,IN
133482,AIATSPL-AS-AP Athena IT and telecom Solutions P Ltd,IN
133491,STI-IN Synchronoss Technologies India Private Limited,IN
133505,MCKINSEY-AS-AP McKinsey &amp; Company,IN
133506,MCKINSEY-AS-CHENNAI McKinsey &amp; Company,IN
133520,DSP-AS-AP DSP ASSET MANAGERS PRIVATE LIMITED,IN
133552,BMS-BNG-IN B.M.S College Of Engineering,IN
133580,VMSL-AS-AP Vodafone Mobile Services Ltd,IN
133589,DECO-AS DECO MEDIA AND COMMUNICATIONS PVT LTD,IN
133590,WOWSOLUTIONS-AS Wow Solutions and Systems Pvt Ltd,IN
133591,LIONETVIP-AS-IN LIONET ONLINE PVT LTD,IN
133592,SPCTRM-AS-IN Spectram Telecom Pvt Ltd,IN
133593,VBCBROADBAND-AS VIZAG BROADCASTING COMPANY PVT. LTD,IN
133594,WPIS-AS World Phone Infrastructure services private ltd,IN
133595,FKNET-AS-IN Flipkart Internet Pvt Ltd,IN
133596,INFRANET-AS-IN Infranet Services Private Limited,IN
133597,MAXTECH-AS Max tech media and communications pvt ltd,IN
133598,AFIENTRP-AS Afi Enterprises,IN
133619,DESIVPS-AS-AP DESIVPS,IN
133638,TRACKNET-AS-IN TrackNet services Pvt Ltd,IN
133640,INDIANOVERSEASBANK-AS INDIAN OVERSEAS BANK,IN
133641,CRYSTAL1-AS Crystal Broadband And Computer,IN
133643,EWEBGURU-AS EWEBGURU,IN
133644,RCI-AS-IN RESEARCH CENTER IMARAT,IN
133645,YMSNET-AS Yms Networks Pvt. Ltd,IN
133646,KCCDL-AS-IN Kottayam Cable Channel Distributors Pvt LTD,IN
133647,ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.,IN
133648,GUJARATKUTCHNETWORK-AS Gtpl Broadband Pvt. Ltd.,IN
133649,GLANCE-AS-IN Glance Internet Pvt. Ltd.,IN
133650,MANDOSOFTTECHINDIA-AS-IN Mando Softtech India Pvt. Ltd.,IN
133651,OASIS-AS-IN oasis cable pvt. ltd.,IN
133652,ZAPBYTES-AS-IN Zapbytes Technologies Pvt. Ltd.,IN
133653,CIS-AS-IN Cyber Infrastructure P Limited,IN
133654,NEXTLEVEL-AS-IN NEXTLEVEL BROADBAND PRIVATE LIMITED,IN
133655,BBPL-AS BEYOND BROADBAND PRIVATE LIMITED,IN
133656,KATAMKRP-AS Krp Communications,IN
133657,INDUSINDBANK-AS Indusind bank ltd,IN
133658,ISHANIBB-AS-IN Ishani Broadband Pvt.ltd,IN
133659,NTPC-AS NTPC Limited,IN
133661,NETPLUS-AS Netplus Broadband Services Private Limited,IN
133662,SHREENET-AS SHREENET,IN
133663,SLKGBPO-AS-IN SLK Global BPO Services Pvt Ltd.,IN
133664,TELEX-AS-IN TelexAir Telecom Pvt Ltd,IN
133665,KRAUSS-AS Krauss Communication Private Limited,IN
133666,VIL-AS-AP Vodafone Idea Ltd,IN
133667,NEWTON-AS-IN Newton Cloud Serve Private Limited,IN
133668,INFOBB-AS-IN Infolink Broadband Services Pvt Ltd,IN
133669,ARVIND-AS-IN Arvind Limited,IN
133670,RJSERVICE-AS-IN RJ SERVICES,IN
133671,NLNK-AS NETLINK SOFTWARE PVT.LTD,IN
133672,WIMAXD-AS Wi Max Digital Net,IN
133673,KWIKZO-AS KWIKZO.Com Technology Private Limited,IN
133674,ADARSH-INFOSOLUTIONS-AS Adarsh Infosolutions,IN
133675,IAXN-AS IAXN Telecom Pvt. Ltd.,IN
133676,PNPL-AS Precious netcom pvt ltd,IN
133677,INDAPIN-AS-IN Indapur Internet Network,IN
133679,RAZE-AS-IN Raze Networks Private Limited,IN
133680,SOFTECHINFOSOL-AS SOFTECH INFOSOL PVT. LTD.,IN
133681,YOUSYS-AS YOU System Integration Private Limited,IN
133682,CSPACEWS-AS CSpace Web Solutions Private Limited,IN
133683,ZNETCLOUD-AS ZNet Cloud Services,IN
133684,SUNBROADBAND-AS Sun Broadband And Data Services Pvt Ltd,IN
133685,SDNTELE-AS SDN TELECOM PVT LTD,IN
133686,UNICEF-AS UNICEF,IN
133687,ADVANT-AS Advantus Corporate Infoserv Private Ltd,IN
133688,GEONET-AS-IN GEOCITY NETWORK SOLUTIONS PVT LTD,IN
133690,ROHELABB-AS-IN Rohela Broadband Network Pvt Ltd,IN
133691,DIGITAL-AS-IN Digital Cable Broadband P Ltd,IN
133692,FASTNET-AS-IN Fastnet Communication Pvt. Ltd.,IN
133694,EMAXGLOBAL-AS EMAX GLOBAL MEDIA PVT. LTD,IN
133695,WEFE-AS Wefe Technology Pvt Ltd,IN
133696,FASTWAY-AS Fastway Transmission Private Limited,IN
133697,NIKHILYA-AS Nikhil Network Solution,IN
133698,ADITYABIRLA-AS Aditya Birla Nuvo Ltd,IN
133699,ZIPTELIT-AS-IN Ziptel IT Solutions Pvt Ltd,IN
133700,GLEAM-AS Gleam Worldwide Services Pvt Ltd.,IN
133701,ACPL-AS Akhuratha Communications Pvt. ltd,IN
133702,BEAMONN-AS-IN Beamon Technologies Private Limited,IN
133703,DALMIA-AS Dalmia Bharat Limited,IN
133705,SWAMINRYN-AS-IN SHRI SWAMINARAYAN MANDIR,IN
133706,GISPL-AS Gigantic Internet Services Pvt. Ltd.,IN
133707,LAPOINTE-AS La Pointe Telecom Solutions Pvt Ltd,IN
133708,BSEIPV4-AS BSE LTD,IN
133709,AARIAN-AS Aarian Intasel Service Private Limited,IN
133710,VISHWA-AS-IN VISHWAKARMA BROADBAND PRIVATE LIMITED,IN
133711,HBSGZB-AS Home Broadband Services LLP,IN
133713,SWIFTNETBROADBAND-AS SWIFTNET BROADBAND PRIVATE LIMITED,IN
133714,PGZORAML-AS Zoram Business Enterprise Private Limited,IN
133715,NCIS-AS-IN NETWORK COMMUNICATIONS AND IT SERVICES,IN
133716,SSNETCOM-AS SS NetCom Pvt. Ltd.,IN
133717,KOREDIGITAL-AS KORE DIGITAL,IN
133718,SKYHUNT-AS Skyhunt Technolgies,IN
133719,IDIGITAL-AS IDIGITALCAMP WEB SERVICES,IN
133720,ZESSNPL-AS-IN Zess Networks Private Limited,IN
133722,MCARBON-AS mCarbon Tech Innovation Private Limited,IN
133723,IPR-AS Institute for Plasma Research,IN
133724,SWASTIK-IN-AS Swastik Internet and Cables pvt. ltd.,IN
133725,AAIIT-AS AIRPORTS AUTHORITY OF INDIA,IN
133726,BLUEWEB-AS BLUEWEB NETWORK SOLUTIONS PVT.LTD.,IN
133727,ZENOX-AS-IN Zenox Solutions Pvt. Ltd,IN
133750,DEERECOMPANY-AS-AP Deere &amp; Company,IN
133768,SEIPL-AS-AP Schneider Electric India Pvt Ltd,IN
133856,XSSPL-AS-AP Xora Software Systems Pvt. Ltd.,IN
133860,CIBL-AS-AP Transunion Cibil Limited,IN
133872,ERNSTYOUNG-AS-AP-IN EYGBS India Pvt Ltd,IN
133883,MGAGEIND-AS-AP mGage India Pvt Limited,IN
133917,CASPARTECHNOLOGIES-AS-AP Caspar Technologies,IN
